dataset,method_key,method,retention,retention_kind,image_id,question_id,question,prediction,ground_truth,correct,first_token_id,generated_tokens,physical_layout,calibration_questions,retrieval,selector_ms,ssd_read_ms,scatter_ms,prepare_ms,prefill_ms,ttft_ms,decode_ms,e2e_latency_ms,ssd_read_bytes,ssd_read_chunks,ssd_preads,chunk_io_ms,hook_ms,n_chunks_selected,n_chunks_total,touched_chunk_fraction,logical_kv_ratio,logical_kv_ratio_per_layer,fallback_rate,normal_chunk_count_total,normal_kv_read_bytes,separator_read_bytes,normal_kv_preads,separator_preads,total_actual_pread_bytes,mean_bytes_per_pread,normal_mean_bytes_per_pread,separator_mean_bytes_per_pread,static_score_calls,query_score_calls,diversity_calls,selection_mode,selected_chunk_ids_per_layer,separator_policy,reordered_prefix_store_validated,validated_prefix_layout,n_raters
gqa,visionzip_repack_prefix@25,ImageOnly-Repack+Prefix,0.25,chunk,n355567,201751760,What is the color of the lady that is about to hit the tennis ball?,White,"[""blond""]",0.0,8037,2,visionzip_image_only,0,prefix,0.23158208932727575,169.70747406594455,51.72086879611015,255.65320707391948,45.193104073405266,300.9065560763702,18.621481955051422,319.5280380314216,285212672,512,65,197.9825161397457,0.0,8.0,34,0.23529411764705882,0.2537313432835821,"[0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821]",0.0,256,268435456,16777216,64,1,285212672,4387887.261538462,4194304.0,16777216.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,visionzip_image_only,0
gqa,visionzip_repack_prefix@50,ImageOnly-Repack+Prefix,0.5,chunk,n355567,201751760,What is the color of the lady that is about to hit the tennis ball?,White,"[""blond""]",0.0,8037,2,visionzip_image_only,0,prefix,0.3634080057963729,306.4466274809092,95.33244278281927,470.7875980529934,53.07973502203822,523.9329590694979,18.806488951668143,542.739448021166,587202560,1088,65,368.2256400352344,0.0,17.0,34,0.5,0.5223880597014925,"[0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925]",0.0,544,570425344,16777216,64,1,587202560,9033885.538461538,8912896.0,16777216.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]]",sidecar,True,visionzip_image_only,0
gqa,fullload,FullLoad,1.0,full,n355567,201751862,Is the tennis net rectangular and small?,No,"[""yes""]",0.0,1939,2,visionzip_image_only,0,fullload,,555.312201846391,,,828.2107439590618,833.2628519274294,19.416662049479783,852.6795139769092,1124073472,2176,64,,769.4079829379916,,,1.0,1.0,null,0.0,,1124073472,0,64,0,1124073472,17563648.0,17563648.0,0.0,,,,,null,,,,0
gqa,visionzip_repack_prefix@25,ImageOnly-Repack+Prefix,0.25,chunk,n355567,201751862,Is the tennis net rectangular and small?,No,"[""yes""]",0.0,1939,2,visionzip_image_only,0,prefix,0.2310930285602808,200.04557387437671,50.78989616595209,283.27625698875636,40.61962303239852,323.95710598211735,18.44378304667771,342.40088902879506,285212672,512,65,226.49096813984215,0.0,8.0,34,0.23529411764705882,0.2537313432835821,"[0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821]",0.0,256,268435456,16777216,64,1,285212672,4387887.261538462,4194304.0,16777216.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,visionzip_image_only,0
gqa,visionzip_repack_prefix@50,ImageOnly-Repack+Prefix,0.5,chunk,n355567,201751862,Is the tennis net rectangular and small?,No,"[""yes""]",0.0,1939,2,visionzip_image_only,0,prefix,0.3488956717774272,292.9651150479913,86.2466967664659,442.90548807475716,63.8119000941515,506.7832220811397,22.921724012121558,529.7049460932612,587202560,1088,65,349.7714559780434,0.0,17.0,34,0.5,0.5223880597014925,"[0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925]",0.0,544,570425344,16777216,64,1,587202560,9033885.538461538,8912896.0,16777216.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]]",sidecar,True,visionzip_image_only,0
gqa,fullload,FullLoad,1.0,full,n355567,201751594,What is the lady that is not antique playing with?,Racket,"[""tennis ball""]",0.0,390,4,visionzip_image_only,0,fullload,,557.342013111338,,,816.1191480467096,821.0599370067939,55.48722797539085,876.5471649821848,1124073472,2176,64,,769.4973289035261,,,1.0,1.0,null,0.0,,1124073472,0,64,0,1124073472,17563648.0,17563648.0,0.0,,,,,null,,,,0
gqa,visionzip_repack_prefix@25,ImageOnly-Repack+Prefix,0.25,chunk,n355567,201751594,What is the lady that is not antique playing with?,Ball,"[""tennis ball""]",0.0,13402,2,visionzip_image_only,0,prefix,0.18224702216684818,215.35890316590667,42.396652163006365,285.71078507229686,36.958607961423695,322.7141769602895,19.067986053414643,341.7821630137041,285212672,512,65,237.4917749548331,0.0,8.0,34,0.23529411764705882,0.2537313432835821,"[0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821]",0.0,256,268435456,16777216,64,1,285212672,4387887.261538462,4194304.0,16777216.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,visionzip_image_only,0
gqa,visionzip_repack_prefix@50,ImageOnly-Repack+Prefix,0.5,chunk,n355567,201751594,What is the lady that is not antique playing with?,Racket,"[""tennis ball""]",0.0,390,4,visionzip_image_only,0,prefix,0.3502179170027375,287.0567076606676,85.81136877182871,446.69809902552515,36.825168994255364,483.56981796678156,54.38710004091263,537.9569180076942,587202560,1088,65,353.92754862550646,0.0,17.0,34,0.5,0.5223880597014925,"[0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925, 0.5223880597014925]",0.0,544,570425344,16777216,64,1,587202560,9033885.538461538,8912896.0,16777216.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]]",sidecar,True,visionzip_image_only,0
gqa,fullload,FullLoad,1.0,full,n9181,20929611,Is the brown cowboy hat below the small sign?,Yes,"[""yes""]",1.0,3869,2,visionzip_image_only,0,fullload,,653.2399888383225,,,929.5003480510786,934.7080639563501,32.40955900400877,967.1176229603589,1233125376,2368,64,,873.9449474960566,,,1.0,1.0,null,0.0,,1233125376,0,64,0,1233125376,19267584.0,19267584.0,0.0,,,,,null,,,,0
gqa,visionzip_repack_prefix@25,ImageOnly-Repack+Prefix,0.25,chunk,n9181,20929611,Is the brown cowboy hat below the small sign?,Yes,"[""yes""]",1.0,3869,2,visionzip_image_only,0,prefix,0.23229012731462717,261.3645881647244,51.99724936392158,347.7369729662314,35.80864192917943,383.58615490142256,18.593682092614472,402.17983699403703,327155712,576,65,289.4985591992736,0.0,9.0,37,0.24324324324324326,0.2653061224489796,"[0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796]",0.0,288,301989888,25165824,64,1,327155712,5033164.8,4718592.0,25165824.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,visionzip_image_only,0
